usage_id,customer_id,usage_month,data_usage_mb,call_minutes,sms_count
USG03286,CUST0465,2024-06,12912.4,106.7,20
USG03287,CUST0325,2024-10,7730.7,45.9,28
USG03288,CUST0480,2024-02,3722.4,95.6,22
USG03289,CUST0117,2024-05,13734.5,170.6,24
USG03290,CUST0258,2024-12,4832.8,22.8,28
USG03291,CUST0122,2024-09,5110.2,34.5,29
USG03292,CUST0232,2024-11,9711.6,100.0,31
USG03293,CUST0331,2024-05,25169.6,376.4,27
USG03294,CUST0177,2024-04,3823.3,202.7,29
USG03295,CUST0162,2024-12,4345.7,202.0,32
USG03296,CUST0316,2024-07,11544.1,254.4,23
USG03297,CUST0097,2024-09,3234.3,119.9,22
USG03298,CUST0021,2024-04,10682.9,41.3,17
USG03299,CUST0406,2024-08,12183.4,131.3,27
USG03300,CUST0437,2024-07,7161.6,81.9,25
USG03301,CUST0218,2024-03,6877.0,31.2,32
USG03302,CUST0341,2024-05,10313.6,121.6,27
USG03303,CUST0424,2024-08,2482.2,43.9,26
USG03304,CUST0039,2024-07,7266.3,76.3,25
USG03305,CUST0325,2024-04,13468.6,75.1,22
USG03306,CUST0053,2024-10,6383.1,118.4,32
USG03307,CUST0403,2024-04,16619.6,46.7,22
USG03308,CUST0204,2024-05,4952.9,300.9,17
USG03309,CUST0132,2024-05,2683.8,90.5,22
USG03310,CUST0103,2024-08,2993.6,200.9,29
USG03311,CUST0040,2024-12,6493.4,43.4,26
USG03312,CUST0270,2024-11,3185.3,189.3,22
USG03313,CUST0101,2024-08,10371.1,71.9,22
USG03314,CUST0141,2024-03,5579.5,36.5,31
USG03315,CUST0425,2024-07,15769.8,69.0,34
USG03316,CUST0406,2024-01,5478.4,12.6,28
USG03317,CUST0153,2024-08,4036.8,223.9,28
USG03318,CUST0493,2024-07,1761.2,156.3,30
USG03319,CUST0044,2024-11,6577.3,61.6,26
USG03320,CUST0297,2024-04,3471.0,53.3,26
USG03321,CUST0155,2024-12,4143.3,148.2,24
USG03322,CUST0301,2024-04,4255.7,78.2,30
USG03323,CUST0189,2024-06,10224.2,211.8,36
USG03324,CUST0181,2024-07,6829.1,274.9,18
USG03325,CUST0332,2024-01,4103.5,33.7,24
USG03326,CUST0486,2024-06,5402.6,26.8,18
USG03327,CUST0192,2024-11,5029.7,67.0,21
USG03328,CUST0468,2024-01,14464.7,138.1,25
USG03329,CUST0255,2024-10,9785.7,77.1,20
USG03330,CUST0487,2024-12,9043.5,122.2,28
USG03331,CUST0403,2024-04,9551.5,38.8,25
USG03332,CUST0439,2024-08,6794.0,225.9,17
USG03333,CUST0294,2024-06,11690.2,61.7,20
USG03334,CUST0473,2024-02,3813.8,69.5,25
USG03335,CUST0480,2024-04,4795.6,76.9,19
USG03336,CUST0357,2024-04,9681.0,72.1,30
USG03337,CUST0160,2024-10,21687.7,276.8,26
USG03338,CUST0052,2024-02,34073.8,46.2,23
USG03339,CUST0103,2024-03,3620.6,75.2,35
USG03340,CUST0456,2024-02,7859.9,97.9,26
USG03341,CUST0349,2024-07,6486.0,28.3,30
USG03342,CUST0360,2024-10,7817.3,88.7,27
USG03343,CUST0132,2024-07,8079.1,121.6,25
USG03344,CUST0188,2024-07,12368.6,188.8,24
USG03345,CUST0283,2024-02,14215.3,73.8,28
USG03346,CUST0361,2024-11,7038.5,78.9,31
USG03347,CUST0124,2024-07,6078.1,110.6,30
USG03348,CUST0014,2024-04,9275.4,74.1,23
USG03349,CUST0500,2024-01,11678.1,163.7,23
USG03350,CUST0124,2024-12,7548.1,32.7,19
USG03351,CUST0183,2024-08,9705.3,307.1,31
USG03352,CUST0426,2024-12,16719.3,147.3,25
USG03353,CUST0356,2024-08,7115.6,9.9,26
USG03354,CUST0088,2024-03,17149.7,104.8,22
USG03355,CUST0471,2024-08,5293.5,167.0,29
USG03356,CUST0121,2024-12,8195.0,114.6,24
USG03357,CUST0081,2024-01,5769.0,125.4,21
USG03358,CUST0420,2024-08,9841.3,130.1,23
USG03359,CUST0039,2024-07,12983.1,478.5,33
USG03360,CUST0199,2024-01,4093.0,138.5,25
USG03361,CUST0001,2024-01,10944.2,60.1,27
USG03362,CUST0473,2024-01,2508.0,83.8,21
USG03363,CUST0357,2024-07,8953.6,84.9,19
USG03364,CUST0360,2024-08,15950.8,116.6,27
USG03365,CUST0444,2024-03,1933.2,37.9,22
USG03366,CUST0458,2024-09,24786.9,281.8,18
USG03367,CUST0365,2024-10,13275.0,96.0,28
USG03368,CUST0171,2024-01,14615.0,263.1,29
USG03369,CUST0093,2024-11,6947.0,226.2,30
USG03370,CUST0121,2024-03,9066.4,163.7,29
USG03371,CUST0016,2024-02,6018.3,38.1,17
USG03372,CUST0498,2024-11,7575.0,211.2,27
USG03373,CUST0200,2024-11,6839.1,78.4,21
USG03374,CUST0038,2024-02,14153.3,201.2,28
USG03375,CUST0492,2024-12,6447.3,96.2,19
USG03376,CUST0499,2024-07,5660.1,188.8,21
USG03377,CUST0202,2024-12,12898.3,58.6,23
USG03378,CUST0093,2024-12,9171.8,91.0,18
USG03379,CUST0133,2024-11,4084.4,49.7,25
USG03380,CUST0261,2024-02,14290.8,49.0,24
USG03381,CUST0160,2024-01,4348.3,100.5,25
USG03382,CUST0053,2024-07,12876.9,135.1,26
USG03383,CUST0203,2024-05,1665.9,95.4,21
USG03384,CUST0433,2024-08,17664.8,46.4,26
USG03385,CUST0122,2024-06,7897.1,279.1,30
USG03386,CUST0307,2024-03,6343.4,75.5,32
USG03387,CUST0214,2024-09,20020.6,340.1,22
USG03388,CUST0476,2024-09,14671.0,41.9,25
USG03389,CUST0468,2024-05,7414.7,30.9,28
USG03390,CUST0319,2024-12,6149.4,150.4,28
USG03391,CUST0248,2024-04,6348.5,183.6,23
USG03392,CUST0245,2024-03,8780.4,223.8,32
USG03393,CUST0124,2024-06,5893.4,65.0,29
USG03394,CUST0473,2024-01,11372.5,261.7,26
USG03395,CUST0096,2024-12,14294.9,192.7,29
USG03396,CUST0497,2024-08,17102.0,66.5,31
USG03397,CUST0222,2024-11,2152.9,36.8,30
USG03398,CUST0083,2024-07,5132.3,58.0,17
USG03399,CUST0096,2024-06,12091.0,265.0,26
USG03400,CUST0095,2024-06,8378.2,51.5,20
USG03401,CUST0381,2024-05,9985.4,37.7,20
USG03402,CUST0412,2024-03,16482.2,33.7,32
USG03403,CUST0206,2024-01,2540.8,175.0,18
USG03404,CUST0254,2024-08,2334.7,156.9,22
USG03405,CUST0014,2024-08,11326.9,83.8,17
USG03406,CUST0131,2024-01,4760.8,108.1,17
USG03407,CUST0402,2024-05,18392.4,113.4,31
USG03408,CUST0153,2024-02,12764.0,129.8,25
USG03409,CUST0106,2024-02,5345.4,275.3,25
USG03410,CUST0289,2024-04,12615.3,151.7,25
USG03411,CUST0335,2024-05,19540.6,65.8,27
USG03412,CUST0220,2024-03,4248.3,65.0,33
USG03413,CUST0181,2024-12,783.7,49.0,28
USG03414,CUST0480,2024-12,12013.2,69.8,23
USG03415,CUST0283,2024-12,6717.2,166.9,23
USG03416,CUST0202,2024-12,5919.2,208.5,20
USG03417,CUST0025,2024-11,3872.2,173.8,27
USG03418,CUST0048,2024-02,3245.0,262.1,18
USG03419,CUST0281,2024-05,17316.3,94.7,23
USG03420,CUST0241,2024-11,21381.8,68.1,34
USG03421,CUST0149,2024-02,13805.1,418.4,32
USG03422,CUST0110,2024-11,5797.9,53.5,16
USG03423,CUST0370,2024-11,5237.9,109.7,22
USG03424,CUST0390,2024-02,7343.1,240.5,23
USG03425,CUST0243,2024-03,4384.7,140.7,25
USG03426,CUST0343,2024-01,3900.8,55.5,24
USG03427,CUST0219,2024-01,12032.1,131.6,35
USG03428,CUST0144,2024-12,13084.0,27.7,29
USG03429,CUST0177,2024-11,8871.4,241.1,21
USG03430,CUST0145,2024-05,6725.0,123.0,35
USG03431,CUST0425,2024-08,4402.3,95.6,23
USG03432,CUST0097,2024-02,7061.7,167.6,23
USG03433,CUST0403,2024-12,5895.8,58.0,37
USG03434,CUST0232,2024-02,17629.1,329.5,23
USG03435,CUST0019,2024-06,5250.9,253.1,22
USG03436,CUST0280,2024-10,4825.0,153.4,22
USG03437,CUST0421,2024-09,14847.5,28.2,28
USG03438,CUST0255,2024-03,5573.7,21.4,24
USG03439,CUST0248,2024-03,8002.0,35.1,22
USG03440,CUST0055,2024-11,8885.0,82.7,27
USG03441,CUST0236,2024-01,10569.7,124.6,28
USG03442,CUST0118,2024-06,8400.7,252.2,22
USG03443,CUST0316,2024-06,17981.2,67.9,23
USG03444,CUST0018,2024-09,10735.8,174.0,18
USG03445,CUST0413,2024-10,19474.5,50.8,25
USG03446,CUST0313,2024-07,7660.1,84.1,28
USG03447,CUST0299,2024-07,14987.5,32.3,25
USG03448,CUST0029,2024-10,11530.8,158.0,17
USG03449,CUST0267,2024-09,6048.6,29.4,20
USG03450,CUST0145,2024-06,8244.4,77.7,31
USG03451,CUST0458,2024-06,14809.9,78.2,27
USG03452,CUST0494,2024-02,3333.0,157.8,18
USG03453,CUST0179,2024-02,4652.2,62.9,28
USG03454,CUST0320,2024-04,8726.8,53.7,25
USG03455,CUST0143,2024-04,8823.1,150.1,25
USG03456,CUST0152,2024-11,2574.2,228.1,23
USG03457,CUST0351,2024-10,5620.1,38.7,29
USG03458,CUST0018,2024-12,11457.4,334.9,20
USG03459,CUST0177,2024-02,2423.4,171.3,27
USG03460,CUST0030,2024-04,3537.5,134.3,36
USG03461,CUST0398,2024-02,9983.8,181.2,27
USG03462,CUST0443,2024-04,3843.2,389.9,19
USG03463,CUST0262,2024-04,6477.5,120.1,25
USG03464,CUST0401,2024-10,2456.6,148.3,24
USG03465,CUST0117,2024-12,16189.7,37.6,21
USG03466,CUST0236,2024-09,3642.3,206.1,26
USG03467,CUST0143,2024-10,4661.5,80.5,25
USG03468,CUST0309,2024-04,17455.7,218.3,14
USG03469,CUST0130,2024-12,9870.4,111.1,21
USG03470,CUST0238,2024-04,13176.2,127.2,32
USG03471,CUST0138,2024-09,8573.1,26.4,28
USG03472,CUST0408,2024-02,8021.0,253.3,24
USG03473,CUST0475,2024-01,10615.8,178.6,24
USG03474,CUST0325,2024-01,6548.9,80.0,24
USG03475,CUST0157,2024-02,9180.7,391.5,30
USG03476,CUST0033,2024-09,18321.2,150.5,24
USG03477,CUST0487,2024-02,11216.2,246.2,34
USG03478,CUST0420,2024-10,8453.4,93.2,21
USG03479,CUST0173,2024-12,5309.7,233.3,22
USG03480,CUST0145,2024-03,9327.2,54.0,15
USG03481,CUST0096,2024-02,15000.2,57.9,24
USG03482,CUST0315,2024-11,6598.5,108.1,19
USG03483,CUST0325,2024-06,3870.1,36.2,32
USG03484,CUST0443,2024-07,2821.7,218.6,23
USG03485,CUST0270,2024-01,5472.8,51.9,25
USG03486,CUST0216,2024-01,3324.0,193.9,27
USG03487,CUST0029,2024-07,10697.2,98.2,24
USG03488,CUST0062,2024-05,13882.3,58.4,20
USG03489,CUST0219,2024-02,4688.7,50.5,29
USG03490,CUST0417,2024-04,5101.2,57.8,26
USG03491,CUST0104,2024-04,6026.6,212.8,19
USG03492,CUST0363,2024-12,16721.9,65.9,21
USG03493,CUST0331,2024-10,12805.6,34.1,17
USG03494,CUST0410,2024-05,13502.7,39.9,31
USG03495,CUST0286,2024-01,9268.3,90.4,25
USG03496,CUST0080,2024-01,1159.4,12.9,24
USG03497,CUST0283,2024-02,8810.7,317.1,26
USG03498,CUST0491,2024-03,6085.1,84.3,26
USG03499,CUST0427,2024-03,23274.6,29.6,22
USG03500,CUST0106,2024-01,5641.6,147.3,25
USG03501,CUST0485,2024-06,3524.2,24.5,31
USG03502,CUST0120,2024-07,9198.3,64.3,25
USG03503,CUST0162,2024-08,11454.5,119.6,21
USG03504,CUST0071,2024-01,2577.4,26.1,26
USG03505,CUST0380,2024-04,8583.0,52.8,30
USG03506,CUST0092,2024-04,8864.6,44.1,31
USG03507,CUST0407,2024-04,10097.1,139.6,27
USG03508,CUST0244,2024-11,6276.8,94.3,28
USG03509,CUST0242,2024-07,6240.5,66.3,31
USG03510,CUST0081,2024-04,14204.5,93.3,22
USG03511,CUST0333,2024-10,5510.9,155.6,29
USG03512,CUST0181,2024-02,6021.1,181.5,24
USG03513,CUST0495,2024-02,3619.9,252.7,21
USG03514,CUST0223,2024-11,21367.4,256.7,22
USG03515,CUST0114,2024-05,15672.4,71.7,24
USG03516,CUST0216,2024-11,15940.1,31.7,25
USG03517,CUST0167,2024-01,3813.4,145.3,34
USG03518,CUST0093,2024-08,10926.8,38.0,25
USG03519,CUST0207,2024-06,19988.2,64.7,26
USG03520,CUST0325,2024-10,4335.3,186.7,26
USG03521,CUST0085,2024-09,8267.1,314.3,20
USG03522,CUST0211,2024-11,13168.2,45.7,21
USG03523,CUST0256,2024-10,24693.7,14.3,33
USG03524,CUST0416,2024-09,13016.7,132.6,23
USG03525,CUST0282,2024-05,5332.5,103.7,35
USG03526,CUST0114,2024-06,4870.9,47.5,34
USG03527,CUST0192,2024-01,10352.3,99.9,32
USG03528,CUST0007,2024-04,5079.6,139.2,26
USG03529,CUST0442,2024-05,11768.7,103.5,29
USG03530,CUST0435,2024-03,8837.1,73.6,23
USG03531,CUST0344,2024-09,9622.0,137.5,27
USG03532,CUST0420,2024-01,19478.3,41.1,33
USG03533,CUST0111,2024-02,8766.2,85.5,23
USG03534,CUST0267,2024-08,9387.3,315.6,24
USG03535,CUST0388,2024-03,4069.4,179.5,23
USG03536,CUST0219,2024-10,1728.1,117.9,27
USG03537,CUST0239,2024-10,11922.5,66.0,22
USG03538,CUST0062,2024-11,16609.7,15.0,21
USG03539,CUST0276,2024-03,9283.0,78.3,25
USG03540,CUST0278,2024-06,13168.4,72.1,20
USG03541,CUST0399,2024-03,6679.1,15.2,24
USG03542,CUST0407,2024-08,11573.7,76.6,20
USG03543,CUST0369,2024-02,13891.8,290.0,18
USG03544,CUST0049,2024-10,8196.8,234.3,26
USG03545,CUST0145,2024-01,17245.4,104.9,25
USG03546,CUST0060,2024-01,6153.1,281.4,30
USG03547,CUST0261,2024-07,4603.2,77.1,27
USG03548,CUST0164,2024-11,7858.3,98.6,29
USG03549,CUST0467,2024-07,8430.1,53.2,32
USG03550,CUST0255,2024-08,10159.6,341.6,32
USG03551,CUST0075,2024-08,8827.3,79.1,19
USG03552,CUST0088,2024-12,12738.0,181.3,28
USG03553,CUST0398,2024-12,9103.4,60.1,27
USG03554,CUST0426,2024-11,13177.5,148.1,25
USG03555,CUST0357,2024-12,15826.2,141.1,24
USG03556,CUST0473,2024-09,13295.1,38.2,23
USG03557,CUST0317,2024-09,3142.4,279.8,20
USG03558,CUST0084,2024-11,5428.9,20.4,37
USG03559,CUST0146,2024-01,12045.1,144.3,27
USG03560,CUST0136,2024-05,10700.5,55.4,35
USG03561,CUST0483,2024-02,5117.0,129.4,32
USG03562,CUST0276,2024-01,19445.9,63.9,29
USG03563,CUST0101,2024-03,1647.8,46.4,17
USG03564,CUST0458,2024-01,10149.4,90.7,18
USG03565,CUST0426,2024-10,31612.9,321.4,25
USG03566,CUST0120,2024-01,14440.9,203.7,18
USG03567,CUST0491,2024-03,5759.1,64.4,14
USG03568,CUST0435,2024-08,3607.2,59.2,18
USG03569,CUST0192,2024-06,3418.0,214.9,28
USG03570,CUST0319,2024-01,3274.9,87.0,23
USG03571,CUST0438,2024-11,8968.6,31.9,27
USG03572,CUST0040,2024-11,10560.2,116.9,16
USG03573,CUST0203,2024-04,15226.3,65.0,20
USG03574,CUST0220,2024-11,15116.3,87.9,25
USG03575,CUST0140,2024-05,4293.4,213.1,23
USG03576,CUST0044,2024-01,7034.9,9.1,24
USG03577,CUST0365,2024-05,16803.3,232.3,24
USG03578,CUST0205,2024-06,11941.5,93.3,22
USG03579,CUST0350,2024-02,8061.7,54.6,20
USG03580,CUST0121,2024-01,8509.7,111.2,25
USG03581,CUST0418,2024-07,6913.6,64.3,23
USG03582,CUST0254,2024-02,16500.2,189.5,27
USG03583,CUST0401,2024-03,12839.0,60.5,27
USG03584,CUST0322,2024-04,7780.3,66.6,22
USG03585,CUST0280,2024-09,11975.7,55.4,20
USG03586,CUST0473,2024-10,2129.0,29.4,24
USG03587,CUST0315,2024-08,1765.2,198.2,18
USG03588,CUST0008,2024-03,4522.9,45.9,38
USG03589,CUST0081,2024-11,8224.5,445.2,26
USG03590,CUST0089,2024-09,10186.0,49.6,22
USG03591,CUST0425,2024-02,20435.8,73.6,29
USG03592,CUST0484,2024-04,11519.4,113.4,33
USG03593,CUST0270,2024-03,6253.8,168.8,29
USG03594,CUST0409,2024-09,5880.3,31.5,29
USG03595,CUST0025,2024-08,3882.5,31.0,31
USG03596,CUST0265,2024-07,2229.1,89.3,24
USG03597,CUST0333,2024-06,10696.7,133.8,24
USG03598,CUST0053,2024-02,7218.7,130.8,25
USG03599,CUST0390,2024-01,12651.3,198.4,22
USG03600,CUST0459,2024-03,2307.5,54.6,21
USG03601,CUST0248,2024-02,15934.4,315.4,22
USG03602,CUST0011,2024-11,4148.7,263.6,25
USG03603,CUST0331,2024-08,1889.7,98.1,20
USG03604,CUST0299,2024-06,10911.7,36.6,20
USG03605,CUST0465,2024-06,5500.3,130.2,26
USG03606,CUST0061,2024-07,14545.9,167.8,30
USG03607,CUST0007,2024-02,5407.9,264.3,20
USG03608,CUST0418,2024-01,7863.9,166.7,20
USG03609,CUST0211,2024-03,9478.7,94.4,21
USG03610,CUST0025,2024-11,1934.0,155.4,28
USG03611,CUST0172,2024-01,3286.7,79.9,26
USG03612,CUST0486,2024-09,4875.3,137.6,29
USG03613,CUST0061,2024-02,2096.8,234.0,29
USG03614,CUST0300,2024-06,6017.5,10.1,36
USG03615,CUST0473,2024-12,11807.2,60.5,24
USG03616,CUST0089,2024-03,7338.6,43.0,28
USG03617,CUST0175,2024-02,11052.5,46.7,23
USG03618,CUST0040,2024-01,6859.2,235.0,25
USG03619,CUST0242,2024-03,12151.2,330.8,27
USG03620,CUST0221,2024-08,7291.0,136.1,23
USG03621,CUST0429,2024-01,2052.1,60.3,25
USG03622,CUST0041,2024-10,5930.6,156.1,22
USG03623,CUST0232,2024-02,4389.0,120.7,27
USG03624,CUST0445,2024-11,10019.3,148.4,28
USG03625,CUST0411,2024-07,8256.2,161.2,24
USG03626,CUST0048,2024-03,6862.1,19.5,22
USG03627,CUST0315,2024-12,2293.6,244.3,27
USG03628,CUST0290,2024-03,13312.7,194.9,26
USG03629,CUST0290,2024-02,7271.6,66.3,26
USG03630,CUST0304,2024-04,5700.6,61.2,31
USG03631,CUST0306,2024-08,7730.3,151.6,16
USG03632,CUST0389,2024-12,4876.9,76.7,33
USG03633,CUST0104,2024-12,4740.0,43.6,21
USG03634,CUST0336,2024-10,13851.3,28.6,25
USG03635,CUST0338,2024-12,9283.9,243.3,22
USG03636,CUST0034,2024-12,3847.7,197.7,12
USG03637,CUST0313,2024-03,17951.6,243.5,20
USG03638,CUST0302,2024-10,6865.9,35.8,24
USG03639,CUST0014,2024-12,6639.4,102.2,38
USG03640,CUST0196,2024-07,3152.1,292.8,22
USG03641,CUST0061,2024-06,1038.1,160.3,24
USG03642,CUST0473,2024-11,2907.1,123.7,31
USG03643,CUST0245,2024-05,3425.6,94.2,30
USG03644,CUST0415,2024-02,9184.0,178.6,22
USG03645,CUST0016,2024-11,10144.8,95.4,24
USG03646,CUST0366,2024-04,5293.3,126.1,32
USG03647,CUST0016,2024-04,4657.7,141.7,25
USG03648,CUST0500,2024-11,7527.9,60.7,34
USG03649,CUST0236,2024-09,1439.5,77.0,21
USG03650,CUST0320,2024-08,8999.7,63.2,23
USG03651,CUST0333,2024-10,6280.1,188.5,26
USG03652,CUST0117,2024-09,11014.6,22.8,30
USG03653,CUST0109,2024-03,4163.1,41.9,13
USG03654,CUST0178,2024-05,17113.7,136.3,25
USG03655,CUST0430,2024-09,9716.6,145.2,30
USG03656,CUST0189,2024-10,5736.1,137.8,25
USG03657,CUST0491,2024-12,9622.9,140.0,27
USG03658,CUST0440,2024-08,12306.0,118.5,20
USG03659,CUST0319,2024-06,8706.6,89.8,21
USG03660,CUST0435,2024-11,6648.3,257.4,26
USG03661,CUST0103,2024-09,9409.9,22.9,26
USG03662,CUST0495,2024-08,12561.3,151.5,30
USG03663,CUST0015,2024-12,2990.9,105.6,21
USG03664,CUST0166,2024-06,3438.3,167.4,24
USG03665,CUST0473,2024-03,5458.5,58.4,32
USG03666,CUST0400,2024-04,8753.4,281.9,24
USG03667,CUST0411,2024-02,13022.9,64.5,23
USG03668,CUST0345,2024-10,12716.5,155.8,24
USG03669,CUST0083,2024-06,3376.4,83.6,35
USG03670,CUST0240,2024-12,9231.6,69.6,27
USG03671,CUST0360,2024-10,3045.6,14.2,21
USG03672,CUST0281,2024-11,9002.2,73.0,20
USG03673,CUST0319,2024-02,16318.6,250.0,30
USG03674,CUST0002,2024-10,16467.2,299.1,24
USG03675,CUST0348,2024-07,3600.2,173.0,24
USG03676,CUST0258,2024-07,10619.4,152.1,28
USG03677,CUST0160,2024-04,7545.4,163.2,34
USG03678,CUST0212,2024-05,22232.3,45.9,29
USG03679,CUST0387,2024-12,8832.9,99.9,30
USG03680,CUST0454,2024-08,2402.9,74.3,29
USG03681,CUST0156,2024-05,7357.3,62.4,19
USG03682,CUST0001,2024-07,1928.1,360.0,29
USG03683,CUST0252,2024-11,4610.0,245.7,29
USG03684,CUST0484,2024-11,3859.3,28.6,32
USG03685,CUST0228,2024-11,6149.8,138.7,25
USG03686,CUST0489,2024-02,12292.1,32.2,21
USG03687,CUST0083,2024-12,7722.3,50.0,24
USG03688,CUST0097,2024-12,3590.9,221.9,22
USG03689,CUST0474,2024-09,8906.7,122.3,13
USG03690,CUST0206,2024-11,9861.0,77.5,32
USG03691,CUST0085,2024-04,18704.2,202.2,24
USG03692,CUST0299,2024-10,3329.2,27.3,25
USG03693,CUST0462,2024-02,14258.9,90.7,28
USG03694,CUST0011,2024-01,1695.7,61.4,22
USG03695,CUST0274,2024-06,4006.5,172.4,20
USG03696,CUST0040,2024-04,12938.1,199.3,21
USG03697,CUST0083,2024-04,9515.3,87.5,22
USG03698,CUST0070,2024-09,4724.4,205.6,29
USG03699,CUST0191,2024-10,20061.3,125.8,26
USG03700,CUST0406,2024-05,13404.6,123.3,28
USG03701,CUST0486,2024-06,7235.0,189.8,39
USG03702,CUST0026,2024-03,9846.6,2.9,26
USG03703,CUST0291,2024-05,14211.1,156.6,18
USG03704,CUST0301,2024-03,5708.2,55.5,24
USG03705,CUST0290,2024-12,8714.2,83.3,26
USG03706,CUST0478,2024-10,10610.3,73.7,25
USG03707,CUST0034,2024-05,12338.6,54.3,29
USG03708,CUST0018,2024-06,10893.9,121.1,17
USG03709,CUST0192,2024-09,1042.5,245.2,17
USG03710,CUST0383,2024-08,8752.2,18.7,23
USG03711,CUST0070,2024-02,26745.8,73.6,14
USG03712,CUST0381,2024-11,9650.6,14.0,20
USG03713,CUST0026,2024-01,11457.4,45.4,20
USG03714,CUST0180,2024-11,3638.2,264.1,20
USG03715,CUST0157,2024-02,2038.1,15.0,34
USG03716,CUST0083,2024-12,15142.8,150.3,22
USG03717,CUST0132,2024-02,8940.1,247.3,25
USG03718,CUST0429,2024-07,5331.4,146.7,34
USG03719,CUST0245,2024-07,8048.8,70.6,21
USG03720,CUST0092,2024-11,14940.1,162.4,23
USG03721,CUST0413,2024-08,9270.5,17.5,25
USG03722,CUST0184,2024-05,16980.0,89.3,21
USG03723,CUST0479,2024-09,13628.6,132.1,23
USG03724,CUST0397,2024-04,4769.1,93.2,19
USG03725,CUST0492,2024-12,6301.1,234.2,19
USG03726,CUST0242,2024-10,13111.8,7.4,24
USG03727,CUST0164,2024-09,17007.0,78.8,28
USG03728,CUST0315,2024-10,9982.5,90.5,26
USG03729,CUST0266,2024-05,14259.3,195.9,17
USG03730,CUST0432,2024-03,4235.4,94.3,29
USG03731,CUST0349,2024-02,5756.8,66.9,20
USG03732,CUST0182,2024-12,1526.8,126.4,36
USG03733,CUST0402,2024-06,3404.3,86.2,26
USG03734,CUST0181,2024-05,2577.4,108.4,25
USG03735,CUST0483,2024-12,3941.3,35.8,25
USG03736,CUST0433,2024-05,4724.2,186.2,27
USG03737,CUST0219,2024-05,2668.5,96.6,26
USG03738,CUST0325,2024-07,15628.5,83.8,26
USG03739,CUST0035,2024-06,15618.6,124.4,30
USG03740,CUST0462,2024-04,15914.0,35.1,22
USG03741,CUST0297,2024-10,5120.9,192.2,27
USG03742,CUST0390,2024-03,7565.3,68.4,32
USG03743,CUST0378,2024-12,4450.7,107.1,22
USG03744,CUST0291,2024-04,2765.3,29.6,22
USG03745,CUST0057,2024-06,20134.0,57.8,20
USG03746,CUST0454,2024-04,5434.6,86.8,26
USG03747,CUST0318,2024-09,5542.4,105.1,29
USG03748,CUST0018,2024-01,16208.4,104.9,31
USG03749,CUST0077,2024-08,5935.0,121.4,36
USG03750,CUST0018,2024-11,8807.7,213.6,19
USG03751,CUST0081,2024-11,7888.6,14.0,27
USG03752,CUST0486,2024-03,9495.3,172.9,23
USG03753,CUST0045,2024-07,4503.1,237.8,29
USG03754,CUST0134,2024-03,5398.6,39.1,20
USG03755,CUST0476,2024-03,11034.0,55.3,20
USG03756,CUST0297,2024-08,5040.0,220.3,24
USG03757,CUST0192,2024-08,3433.0,99.4,20
USG03758,CUST0261,2024-06,3552.9,178.6,24
USG03759,CUST0315,2024-09,11417.2,100.6,17
USG03760,CUST0175,2024-04,11079.7,154.2,35
USG03761,CUST0208,2024-07,2220.2,178.5,29
USG03762,CUST0204,2024-05,7786.5,145.0,25
USG03763,CUST0070,2024-11,6636.8,48.6,22
USG03764,CUST0267,2024-03,30281.4,163.8,22
USG03765,CUST0052,2024-01,14412.4,128.8,29
USG03766,CUST0398,2024-03,2906.9,85.0,26
USG03767,CUST0062,2024-10,6988.8,21.9,26
USG03768,CUST0465,2024-09,3623.5,93.3,24
USG03769,CUST0316,2024-03,11319.2,136.3,23
USG03770,CUST0029,2024-02,13861.6,70.0,18
USG03771,CUST0316,2024-11,4395.8,116.7,26
USG03772,CUST0430,2024-07,19534.3,127.3,28
USG03773,CUST0467,2024-08,6186.9,105.7,28
USG03774,CUST0107,2024-01,13057.3,545.4,22
USG03775,CUST0018,2024-06,6784.8,85.6,18
USG03776,CUST0479,2024-12,17982.3,73.8,27
USG03777,CUST0282,2024-04,14750.8,168.8,30
USG03778,CUST0498,2024-08,8042.8,97.1,21
USG03779,CUST0123,2024-06,9823.0,283.2,27
USG03780,CUST0341,2024-07,14394.5,63.5,29
USG03781,CUST0470,2024-12,25945.5,40.8,31
USG03782,CUST0018,2024-08,18847.1,42.5,21
USG03783,CUST0270,2024-02,9901.2,103.2,24
USG03784,CUST0038,2024-01,6984.2,271.6,18
USG03785,CUST0251,2024-08,20129.1,186.0,28
USG03786,CUST0415,2024-02,13792.6,118.8,25
USG03787,CUST0402,2024-08,3136.0,177.1,30
USG03788,CUST0091,2024-11,18784.7,130.3,25
USG03789,CUST0164,2024-05,8794.5,119.1,29
USG03790,CUST0182,2024-11,3728.4,132.6,29
USG03791,CUST0478,2024-02,7154.3,79.2,26
USG03792,CUST0218,2024-04,8646.1,279.2,27
USG03793,CUST0048,2024-11,18202.3,55.5,29
USG03794,CUST0143,2024-01,4783.1,30.5,30
USG03795,CUST0496,2024-12,9957.0,138.5,33
USG03796,CUST0023,2024-11,17355.7,146.1,19
USG03797,CUST0185,2024-03,14452.3,191.3,25
USG03798,CUST0494,2024-08,1341.4,182.9,35
USG03799,CUST0008,2024-07,6210.5,158.7,15
USG03800,CUST0441,2024-03,9760.2,179.8,19
USG03801,CUST0212,2024-02,11115.4,134.1,26
USG03802,CUST0259,2024-12,7809.5,95.4,24
